課税区,課税区コード,宛名番号,氏名・名称,住所・所在地,個人番号・法人番号,課税年度,種類１取得価額,種類１評価額,種類１決定価格,種類１課税標準額,種類１資産件数,種類２取得価額,種類２評価額,種類２決定価格,種類２課税標準額,種類２資産件数,種類３取得価額,種類３評価額,種類３決定価格,種類３課税標準額,種類３資産件数,種類４取得価額,種類４評価額,種類４決定価格,種類４課税標準額,種類４資産件数,種類５取得価額,種類５評価額,種類５決定価格,種類５課税標準額,種類５資産件数,種類６取得価額,種類６評価額,種類６決定価格,種類６課税標準額,種類６資産件数,種類７取得価額,種類７評価額,種類７決定価格,種類７課税標準額,種類７資産件数,償却免点未満F,区,町,丁目,地番,所在
鶴見区,0,70000841,商工会議所画像󠄄連携蕎麦屋,鶴見区東寺尾北台１８番１９−４−１８−７号,,2025,740700,418865,418865,418865,1,16098890,10534501,10534501,10534501,7,20399000,14140941,14140941,14140941,6,0,0,0,0,0,5337500,2747731,2747731,2747731,5,3437600,838487,838487,838487,14,46013690,28680525,28680525,28680525,33,0,0,,,,今宿２丁目１１番３−２号
鶴見区,0,70000859,証券取引所町かきくけこ内科クリニック,鶴見区浜町２丁目５番１２−５−１９−６号,,2025,291500,14575,14575,14575,1,3200000,2100000,2100000,2100000,1,0,0,0,0,0,0,0,0,0,0,13358200,1977292,1977292,1977292,10,8526400,3003897,3003897,3003897,22,25376100,7095764,7095764,7095764,34,0,0,,,,白幡町１３番１２−７−２−１号
鶴見区,0,70000867,事業団一部レンタカー,鶴見区弁天町１０番１６−２号,,2025,11497400,4775674,4775674,4775674,13,0,0,0,0,0,84753900,4265213,4265213,4265213,11,0,0,0,0,0,1768100,871206,871206,871206,7,3121700,1856641,1856641,1856641,10,101141100,11768734,11768734,11768734,41,0,0,,,,桂坂１０番１４−１０号
鶴見区,0,70000875,企業団屋根ラーメン,鶴見区馬場５丁目１２番２−１７−１４−５号,,2025,291500,213378,213378,213378,1,2897378,2113077,2113077,2113077,7,33040800,29637597,29637597,29637597,1,0,0,0,0,0,8840000,1704980,1704980,1704980,6,874600,725210,725210,725210,3,45944278,34394242,34394242,34394242,18,0,0,,,,岩間町１丁目１５番１９−１３−２０−１８号
鶴見区,0,70000883,厚生年金基金現年度の本屋,鶴見区馬場５丁目１２番,,2025,4828000,3388651,3388651,3388651,6,8541168,7518500,7518500,7518500,6,58622100,20833082,20833082,20833082,8,0,0,0,0,0,22201700,1125278,1125278,1125278,16,6799200,6216234,6216234,6216234,4,100992168,39081745,39081745,39081745,40,0,0,,,,尾月１５番２０−１９号
鶴見区,0,70000891,郵便局★★住民魚屋,鶴見区上の宮２丁目１６番１７−１９−１５−１４号,,2025,3072400,2797071,2797071,2797071,2,17788000,3912580,3912580,3912580,14,41310300,33754329,33754329,33754329,5,0,0,0,0,0,17806700,4777807,4777807,4777807,11,226500,193022,193022,193022,3,80203900,45434809,45434809,45434809,35,0,0,,,,三反田町４番２０号
鶴見区,0,70000905,公社調査状況の八百屋,鶴見区市場下町７番１６−８−１０−１２号,,2025,0,0,0,0,0,7059400,932147,932147,932147,6,8787800,3596709,3596709,3596709,4,0,0,0,0,0,10547500,5360976,5360976,5360976,9,0,0,0,0,0,26394700,9889832,9889832,9889832,19,0,0,,,,矢指町８番
鶴見区,0,70000913,カンパニー共通コーヒー,鶴見区栄町通３丁目３番,,2025,7629800,7064379,7064379,7064379,4,0,0,0,0,0,3390100,1487989,1487989,1487989,2,0,0,0,0,0,2114300,1735173,1735173,1735173,3,6175800,870509,870509,870509,12,19310000,11158050,11158050,11158050,21,0,0,,,,徳島県阿南市柳島町高川原須崎８番２０号
鶴見区,0,70000921,リミテッド画地文具,鶴見区生麦５丁目１３番１−８号,,2025,446800,407966,407966,407966,2,17626800,10791828,10791828,10791828,13,6868400,360099,360099,360099,4,0,0,0,0,0,13694200,5213433,5213433,5213433,15,4077300,2752784,2752784,2752784,10,42713500,19526110,19526110,19526110,44,0,0,,,,原宿４丁目１９番２０−８−１４−１８号
鶴見区,0,70000930,コーポレーション宅地北部酪農農業,鶴見区市場東中町９番５−１−５−７号,,2025,1483400,1346164,1346164,1346164,2,0,0,0,0,0,13456200,6809951,6809951,6809951,3,0,0,0,0,0,3440000,2686640,2686640,2686640,2,4374600,1576643,1576643,1576643,13,22754200,12419398,12419398,12419398,20,0,0,,,,日吉２丁目１４番１４−１２−１−１３号
鶴見区,0,70000948,インコーポレーション事務学園,鶴見区駒岡３丁目６番,,2025,2808600,1920790,1920790,1920790,1,13591178,11948674,11948674,11948674,8,1226200,61310,61310,61310,1,0,0,0,0,0,8781500,5476219,5476219,5476219,10,1837300,1230890,1230890,1230890,2,28244778,20637883,20637883,20637883,22,0,0,,,,乙舳町７番６号
鶴見区,0,70000956,償却Ｕ＆Ｖ＆Ｗ生命保険,鶴見区獅子ケ谷２丁目１１番７−９−１０−６号,,2025,7989500,6700645,6700645,6700645,5,3580500,2103566,2103566,2103566,5,46588800,5290513,5290513,5290513,12,0,0,0,0,0,9684700,1671820,1671820,1671820,11,7939500,2031605,2031605,2031605,6,75783000,17798149,17798149,17798149,39,0,0,,,,新吉田東５丁目３番１１−２０−２号
鶴見区,0,70000981,変更クリニック,鶴見区上末吉２丁目１８番４−２−６−１７号,,2025,11089100,3007548,3007548,3007548,12,26074800,4867783,4867783,4867783,20,112903800,55679376,55679376,55679376,12,0,0,0,0,0,0,0,0,0,0,811200,691510,691510,691510,4,150878900,64246217,64246217,64246217,48,0,0,,,,港南台４丁目１６番
鶴見区,0,70000999,転居農場,鶴見区佃野町５番１１−４−４−２０号,,2025,0,0,0,0,0,10421200,2479934,2479934,2479934,10,40496600,32957937,32957937,32957937,5,0,0,0,0,0,0,0,0,0,0,9650900,6479518,6479518,6479518,13,60568700,41917389,41917389,41917389,28,0,0,,,,星川３丁目２０番７−１７−１５−２０号
鶴見区,0,70001006,特例北部酪農農業,鶴見区岸谷２丁目６番１１号,,2025,12102200,9398352,9398352,9398352,11,0,0,0,0,0,142273600,15104975,15104975,15104975,16,0,0,0,0,0,5402500,270125,270125,270125,4,1399400,1181506,1181506,1181506,5,161177700,25954958,25954958,25954958,36,0,0,,,,六浦南３丁目３番
鶴見区,0,70001014,役職ラーメン屋,鶴見区東寺尾１丁目１４番８−１−１１−１２号,,2025,19670600,14236525,14236525,14236525,18,13722200,7017291,7017291,7017291,6,2126400,557991,557991,557991,2,0,0,0,0,0,14991300,6614009,6614009,6614009,8,1823000,401578,401578,401578,5,52333500,28827394,28827394,28827394,39,0,0,,,,久木町１番１６号
鶴見区,0,70001022,申請南部酪農農業,鶴見区尻手３丁目１６番,,2025,868300,806650,806650,806650,1,7763190,2419310,2419310,2419310,7,93835600,51314182,51314182,51314182,11,0,0,0,0,0,12468500,4297498,4297498,4297498,6,689900,574972,574972,574972,4,115625490,59412612,59412612,59412612,29,0,0,,,,白根４丁目１４番
鶴見区,0,70001031,定時レンタカー,鶴見区下末吉４丁目１１番２−２０−１８号,,2025,841300,754646,754646,754646,1,2847900,1515063,1515063,1515063,6,73923800,12959841,12959841,12959841,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77613000,15229550,15229550,15229550,20,0,0,,,,獅子ケ谷３丁目１９番２０−８−６−６号
鶴見区,0,70001049,編集Ｄ＆Ｅ＆Ｆ生命保険,鶴見区汐入町２丁目１７番１４−１２−１５−１４号,,2025,0,0,0,0,0,10678100,2801729,2801729,2801729,9,4454300,3508828,3508828,3508828,3,0,0,0,0,0,5767200,3673994,3673994,3673994,7,0,0,0,0,0,20899600,9984551,9984551,9984551,19,0,0,,,,長者町９丁目１４番９号
鶴見区,0,70001057,補正たちつてと内科クリニック,鶴見区下末吉３丁目１番６−５−６−１号,,2025,9630000,7640515,7640515,7640515,8,27840100,11172713,11172713,11172713,17,0,0,0,0,0,0,0,0,0,0,1890000,405686,405686,405686,4,3652800,1718224,1718224,1718224,6,43012900,20937138,20937138,20937138,35,0,0,,,,杉田坪呑１６番９−５−８号
鶴見区,0,70001065,登記東部酪農農業,鶴見区矢向３丁目１３番５−１９−１−１９号,,2025,6630800,5265735,5265735,5265735,6,20000,12384,12384,12384,1,72473700,22181718,22181718,22181718,7,0,0,0,0,0,1403800,70190,70190,70190,2,3941500,357291,357291,357291,9,84469800,27887318,27887318,27887318,25,0,0,,,,仲町台５丁目１９番
鶴見区,0,70001073,区書店,鶴見区上末吉１丁目６番１９−６−１−３号,,2025,2717000,2524093,2524093,2524093,1,7907200,5865863,5865863,5865863,8,38158300,30719186,30719186,30719186,4,0,0,0,0,0,19080000,6507866,6507866,6507866,16,2004000,1311871,1311871,1311871,6,69866500,46928879,46928879,46928879,35,0,0,,,,泥亀１丁目２番１６−３号
鶴見区,0,70001081,収入日なにぬねの内科クリニック,鶴見区下末吉６丁目４番１１−９−５−９号,,2025,19233700,9096235,9096235,9096235,15,23425500,18613495,18613495,18613495,8,173055900,14412561,14412561,14412561,12,0,0,0,0,0,0,0,0,0,0,3916800,2632430,2632430,2632430,10,219631900,44754721,44754721,44754721,45,0,0,,,,長者町３丁目１２番１９号
鶴見区,0,70001090,仮消込ドラッグストア,鶴見区寺谷１丁目２０番１３−１６−１９−１７号,,2025,6185400,3211643,3211643,3211643,5,6129600,3364553,3364553,3364553,5,8527500,6304101,6304101,6304101,4,0,0,0,0,0,9479000,4157297,4157297,4157297,8,0,0,0,0,0,30321500,17037594,17037594,17037594,22,0,0,,,,東本郷１丁目４番１８−８−４号
鶴見区,0,70001103,権限ラーメン,鶴見区向井町３丁目２０番２０−７号,,2025,11322200,4339244,4339244,4339244,15,1820000,990787,990787,990787,2,12540000,6290699,6290699,6290699,3,0,0,0,0,0,11831200,4029029,4029029,4029029,14,3744800,2551258,2551258,2551258,11,41258200,18201017,18201017,18201017,45,0,0,,,,新石川２丁目１１番１９−１３号
鶴見区,0,70001111,検索電気,鶴見区市場富士見町１４番１２−１０−１９−９号,,2025,35158814,7383350,7383350,7383350,8785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35158814,7383350,7383350,7383350,8785,0,0,,,,日野南２丁目３番６−８−５号
鶴見区,0,70001120,統計の八百屋,鶴見区浜町２丁目１６番１１−８−１６−１１号,,2025,6527400,4704484,4704484,4704484,7,741700,677502,677502,677502,2,3000000,2343000,2343000,2343000,1,0,0,0,0,0,17999100,8987614,8987614,8987614,14,3749500,1113040,1113040,1113040,12,32017700,17825640,17825640,17825640,36,0,0,,,,徳島県吉野川市美郷字花地１９番１２−１３号
鶴見区,0,70001138,奥行Ａ＆Ｂ＆Ｃ生命保険,鶴見区上末吉１丁目７番,,2025,13500600,3392044,3392044,3392044,11,3347100,1928768,1928768,1928768,5,62199300,33494060,33494060,33494060,6,0,0,0,0,0,6567500,3029314,3029314,3029314,6,10597900,6716926,6716926,6716926,8,96212400,48561112,48561112,48561112,36,0,0,,,,本郷台４丁目１番
鶴見区,0,70001146,編集スーパー,鶴見区鶴見中央３丁目１１番１７−１２−５−１６号,,2025,18110000,11447249,11447249,11447249,14,51514900,20215472,20215472,20215472,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69624900,31662721,31662721,31662721,41,0,0,,,,中川３丁目７番７号
鶴見区,0,70001154,納税法人株式会社,鶴見区獅子ケ谷３丁目８番９−６−１１−１４号,,2025,17997400,11926056,11926056,11926056,17,13822200,947478,947478,947478,5,86764900,41019958,41019958,41019958,7,0,0,0,0,0,3148900,838675,838675,838675,4,756900,623106,623106,623106,4,122490300,55355273,55355273,55355273,37,0,0,,,,庄戸３丁目１５番１号
鶴見区,0,70001171,料工務店,鶴見区下野谷町１丁目４番１５−１９−１−３号,,2025,4136700,2213322,2213322,2213322,3,10808100,9416693,9416693,9416693,4,0,0,0,0,0,0,0,0,0,0,11292800,5311641,5311641,5311641,6,2125700,757281,757281,757281,7,28363300,17698937,17698937,17698937,20,0,0,,,,別所１丁目８番１−１６−７号
鶴見区,0,70001189,納税かきくけこ内科クリニック,鶴見区元宮１丁目５番１３−１５−１３−１８号,,2025,0,0,0,0,0,5000,3561,3561,3561,1,0,0,0,0,0,0,0,0,0,0,3400000,170000,170000,170000,3,491000,454725,454725,454725,3,3896000,628286,628286,628286,7,1,0,,,,鍛冶ケ谷２丁目２０番７−１２−７号
鶴見区,0,70001197,納付ＧＨＩ生命保険,鶴見区駒岡２丁目９番１２−１５−１９−２０号,,2025,12738600,6878675,6878675,6878675,10,36069080,9412492,9412492,9412492,18,203566500,61306742,61306742,61306742,18,0,0,0,0,0,4939000,2243371,2243371,2243371,4,8315100,7661323,7661323,7661323,4,265628280,87502603,87502603,87502603,54,0,0,,,,中村町２丁目１８番６−１５−３−７号
鶴見区,0,70001219,二輪ラーメン,鶴見区尻手３丁目１５番１７−１３−１４−３号,,2025,11580100,8585844,8585844,8585844,12,4779100,3610034,3610034,3610034,6,70196900,11152467,11152467,11152467,9,0,0,0,0,0,2673300,562783,562783,562783,3,3911100,2977719,2977719,2977719,9,93140500,26888847,26888847,26888847,39,0,0,,,,北海道旭川市西神楽南二条３丁目１６番６−１３号
鶴見区,0,70001227,固定スーパー,鶴見区鶴見２丁目１５番１４−１０−１１−２０号,,2025,5342300,3656411,3656411,3656411,8,0,0,0,0,0,5706400,2722276,2722276,2722276,4,0,0,0,0,0,8363300,436295,436295,436295,8,8208400,2581496,2581496,2581496,13,27620400,9396478,9396478,9396478,33,0,0,,,,峰町１０番１１−２号
鶴見区,0,70001235,総合西部酪農農業,鶴見区東寺尾東台１１番４−２０−１６−４号,,2025,12440100,4190942,4190942,4190942,15,28241090,9318346,9318346,9318346,15,42044700,21622117,21622117,21622117,1,0,0,0,0,0,333300,243975,243975,243975,1,14402800,4090414,4090414,4090414,13,97461990,39465794,39465794,39465794,45,0,0,,,,日限山４丁目８番
鶴見区,0,70001243,転居ドラッグストア,鶴見区大黒ふ頭１６番８−１３−７−１８号,,2025,2671200,2162687,2162687,2162687,2,0,0,0,0,0,113460400,63500606,63500606,63500606,12,0,0,0,0,0,0,0,0,0,0,5085300,1589646,1589646,1589646,16,121216900,67252939,67252939,67252939,30,0,0,,,,下和泉３丁目８番１４−１８号
鶴見区,0,70001251,転入ブックストア,鶴見区梶山１丁目１７番１４−７−１８−１４号,,2025,4925600,3398191,3398191,3398191,6,7023878,2987245,2987245,2987245,7,380000,326800,326800,326800,1,0,0,0,0,0,4520000,3530120,3530120,3530120,4,478000,391118,391118,391118,4,17327478,10633474,10633474,10633474,22,0,0,,,,岡村３丁目１９番１７−５−１３号
鶴見区,0,70001260,株式会社税目サイクル,鶴見区北寺尾１丁目１９番２０−１号,,2025,66942194,14057860,14057860,14057860,2998,87331401,18339594,18339594,18339594,25703,23256589,4883883,4883883,4883883,160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177530184,37281337,37281337,37281337,28861,0,0,,,,領★２丁目１番８号
鶴見区,0,70001278,有限会社画像󠄄ケーブルテレビ,鶴見区上の宮２丁目２番２−６−９−８号,,2025,8421300,6391898,6391898,6391898,8,11603190,1558681,1558681,1558681,12,0,0,0,0,0,0,0,0,0,0,10024200,577144,577144,577144,10,2686400,1950171,1950171,1950171,9,32735090,10477894,10477894,10477894,39,0,0,,,,本宿町１９番７−３号
鶴見区,0,70001286,合名会社★★ＩＪＫ生命保険,鶴見区上の宮２丁目８番１３−１４−１７−１９号,,2025,0,0,0,0,0,13257500,2124182,2124182,2124182,8,119007400,97283630,97283630,97283630,7,0,0,0,0,0,16689700,3685561,3685561,3685561,18,6544900,1475005,1475005,1475005,19,155499500,104568378,104568378,104568378,52,0,0,,,,宮田町２丁目２番６号
鶴見区,0,70001294,合資会社交付ラーメン屋,鶴見区潮田町２丁目６番２−２０−１３−４号,,2025,7603100,5896335,5896335,5896335,5,7427658,595825,595825,595825,8,53699900,8734300,8734300,8734300,7,0,0,0,0,0,25096500,5925506,5925506,5925506,18,1215400,722709,722709,722709,5,95042558,21874675,21874675,21874675,43,0,0,,,,西町１７番７号
鶴見区,0,70001316,相互会社国税薬局,鶴見区下末吉５丁目４番１３−１０−７−１３号,,2025,0,0,0,0,0,7050000,566254,566254,566254,2,59118300,36991267,36991267,36991267,3,0,0,0,0,0,0,0,0,0,0,5039900,1338770,1338770,1338770,18,71208200,38896291,38896291,38896291,23,0,0,,,,荏田西４丁目９番８−２０−１１−１８号
鶴見区,0,70001324,専用はひふへほ内科クリニック,鶴見区豊岡町１番１５−１５−９号,,2025,325000,103347,103347,103347,1,15519290,3770110,3770110,3770110,16,44645000,36338574,36338574,36338574,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60489290,40212031,40212031,40212031,21,0,0,,,,浅間町４丁目１５番１０−１５−６−１０号
鶴見区,0,70001332,充当ブックストア,鶴見区矢向６丁目１３番１−１−５−１６号,,2025,0,0,0,0,0,6155600,1074931,1074931,1074931,7,2364100,1926741,1926741,1926741,1,0,0,0,0,0,5265000,2303982,2303982,2303982,3,17548600,7782081,7782081,7782081,23,31333300,13087735,13087735,13087735,34,0,0,,,,仲町台５丁目７番
鶴見区,0,70001341,職権なにぬねの内科クリニック,鶴見区向井町２丁目１番２０−１６−３−３号,,2025,7145700,6638354,6638354,6638354,3,3836490,1729454,1729454,1729454,9,157282300,48940840,48940840,48940840,20,0,0,0,0,0,2110000,1579030,1579030,1579030,2,10990900,6486609,6486609,6486609,9,181365390,65374287,65374287,65374287,43,0,0,,,,子安通３丁目１１番１−２０−７−１７号
鶴見区,0,70001359,表示ブックストア,鶴見区東寺尾５丁目１３番２−７−１１−５号,,2025,14791300,10740050,10740050,10740050,12,14362900,2441230,2441230,2441230,7,16100200,6073670,6073670,6073670,7,0,0,0,0,0,6956000,5600447,5600447,5600447,5,115000,9919,9919,9919,1,52325400,24865316,24865316,24865316,32,0,0,,,,帷子町１丁目６番１０号
鶴見区,0,70001367,特定目的会社政令ブックストア,鶴見区安善町１丁目１７番１３−１−５−９号,,2025,6040200,3660756,3660756,3660756,10,0,0,0,0,0,2074300,1677705,1677705,1677705,2,0,0,0,0,0,8082300,1302100,1302100,1302100,11,0,0,0,0,0,16196800,6640561,6640561,6640561,23,0,0,,,,原宿４丁目２番６−４−２号
鶴見区,0,70001375,一般社団法人投票Ｉ＆Ｊ＆Ｋ生命保険,鶴見区東寺尾５丁目１１番１１−１３−７−２号,,2025,9573600,7425739,7425739,7425739,9,15199900,10036548,10036548,10036548,5,19518600,9132448,9132448,9132448,7,0,0,0,0,0,0,0,0,0,0,1582400,544953,544953,544953,4,45874500,27139688,27139688,27139688,25,0,0,,,,下永谷２丁目５番
鶴見区,0,70001383,公益社団法人屋根ＯＰＱ生命保険,鶴見区鶴見中央５丁目２０番１２−９−３−１３号,,2025,0,0,0,0,0,360500,323368,323368,323368,1,63157800,13960076,13960076,13960076,10,0,0,0,0,0,9572400,4798774,4798774,4798774,5,2683200,2320447,2320447,2320447,6,75773900,21402665,21402665,21402665,22,0,0,,,,上之町１７番
